,Date_Time,Global_radiation_horizontal,Diffuse_radiation_horizontal,Global_radiation_tilted_plane,Diffuse_radiation_tilted_plane,Solar_azimuth,Height_of_sun
4808,7/20/2016 9:00,204,45,35,32,128.5,18.1
4809,7/20/2016 10:00,399,65,122,50,140.2,27.3
4810,7/20/2016 11:00,557,76,207,67,154.3,34.3
4811,7/20/2016 12:00,657,82,256,72,171.1,38.1
4812,7/20/2016 13:00,691,83,268,74,170.6,38.1
4813,7/20/2016 14:00,657,82,240,73,154.2,34.2
4814,7/20/2016 15:00,558,76,170,67,140.1,27.2
4815,7/20/2016 16:00,400,65,60,55,128.4,18
4816,7/20/2016 17:00,205,45,39,39,119.2,7.3
4817,7/20/2016 18:00,32,13,12,12,111.4,0
4818,7/20/2016 19:00,0,0,0,0,104.4,0
4819,7/20/2016 20:00,0,0,0,0,98.1,0
4820,7/20/2016 21:00,0,0,0,0,91.1,0
4821,7/20/2016 22:00,0,0,0,0,82.4,0
4822,7/20/2016 23:00,0,0,0,0,69.2,0
4823,7/20/2016 0:00,0,0,0,0,35.6,0
4824,7/21/2016 1:00,0,0,0,0,36,0
4825,7/21/2016 2:00,0,0,0,0,69.1,0
4826,7/21/2016 3:00,0,0,0,0,82.3,0
4827,7/21/2016 4:00,0,0,0,0,91,0
4828,7/21/2016 5:00,0,0,0,0,97.6,0
4829,7/21/2016 6:00,0,0,0,0,104.3,0
4830,7/21/2016 7:00,0,0,0,0,111.3,0
4831,7/21/2016 8:00,33,13,9,9,119.2,7.5
4832,7/21/2016 9:00,209,42,35,30,128.4,18.2
4833,7/21/2016 10:00,407,60,129,53,140.1,27.4
4834,7/21/2016 11:00,565,70,209,63,154.2,34.4
4835,7/21/2016 12:00,666,75,259,67,171.1,38.3
4836,7/21/2016 13:00,701,76,271,69,170.6,38.3
4837,7/21/2016 14:00,667,75,242,68,154.1,34.4
4838,7/21/2016 15:00,567,70,172,63,140,27.4
4839,7/21/2016 16:00,409,60,60,51,128.3,18.1
4840,7/21/2016 17:00,211,42,37,37,119.2,7.4
4841,7/21/2016 18:00,34,13,12,12,111.3,0
4842,7/21/2016 19:00,0,0,0,0,104.3,0
4843,7/21/2016 20:00,0,0,0,0,97.5,0
4844,7/21/2016 21:00,0,0,0,0,90.6,0
4845,7/21/2016 22:00,0,0,0,0,82.3,0
4846,7/21/2016 23:00,0,0,0,0,68.6,0
4847,7/21/2016 0:00,0,0,0,0,35.3,0
4848,7/22/2016 1:00,0,0,0,0,35.3,0
4849,7/22/2016 2:00,0,0,0,0,68.4,0
4850,7/22/2016 3:00,0,0,0,0,82.1,0
4851,7/22/2016 4:00,0,0,0,0,90.5,0
4852,7/22/2016 5:00,0,0,0,0,97.5,0
4853,7/22/2016 6:00,0,0,0,0,104.2,0
4854,7/22/2016 7:00,0,0,0,0,111.2,0
4855,7/22/2016 8:00,35,12,8,8,119.1,7.6
4856,7/22/2016 9:00,217,37,34,27,128.3,18.3
4857,7/22/2016 10:00,417,53,130,48,139.6,27.6
4858,7/22/2016 11:00,577,61,210,56,154.1,34.6
4859,7/22/2016 12:00,679,65,261,60,171,38.5
4860,7/22/2016 13:00,713,66,273,61,170.6,38.5
4861,7/22/2016 14:00,679,65,244,60,154.1,34.6
4862,7/22/2016 15:00,578,61,172,56,139.5,27.5
4863,7/22/2016 16:00,419,53,59,46,128.3,18.2
4864,7/22/2016 17:00,219,38,33,33,119.1,7.5
4865,7/22/2016 18:00,37,12,11,11,111.2,0
4866,7/22/2016 19:00,0,0,0,0,104.2,0
4867,7/22/2016 20:00,0,0,0,0,97.4,0
4868,7/22/2016 21:00,0,0,0,0,90.4,0
4869,7/22/2016 22:00,0,0,0,0,82.1,0
4870,7/22/2016 23:00,0,0,0,0,68.3,0
4871,7/22/2016 0:00,0,0,0,0,35.1,0
4872,7/23/2016 1:00,0,0,0,0,34.6,0
4873,7/23/2016 2:00,0,0,0,0,68.1,0
4874,7/23/2016 3:00,0,0,0,0,81.5,0
4875,7/23/2016 4:00,0,0,0,0,90.3,0
4876,7/23/2016 5:00,0,0,0,0,97.3,0
4877,7/23/2016 6:00,0,0,0,0,104.1,0
4878,7/23/2016 7:00,0,0,0,0,111.1,0
4879,7/23/2016 8:00,36,12,9,9,118.6,7.7
4880,7/23/2016 9:00,218,39,37,28,128.2,18.4
4881,7/23/2016 10:00,417,55,134,50,139.5,27.7
4882,7/23/2016 11:00,577,64,214,59,154.1,34.8
4883,7/23/2016 12:00,679,69,265,63,171,38.7
4884,7/23/2016 13:00,714,70,278,64,170.6,38.7
4885,7/23/2016 14:00,680,69,248,63,154,34.8
4886,7/23/2016 15:00,579,65,177,59,139.5,27.7
4887,7/23/2016 16:00,420,56,65,49,128.2,18.4
4888,7/23/2016 17:00,220,40,35,35,118.6,7.6
4889,7/23/2016 18:00,37,13,11,11,111.1,0
4890,7/23/2016 19:00,0,0,0,0,104.1,0
4891,7/23/2016 20:00,0,0,0,0,97.3,0
4892,7/23/2016 21:00,0,0,0,0,90.3,0
4893,7/23/2016 22:00,0,0,0,0,81.5,0
4894,7/23/2016 23:00,0,0,0,0,68.1,0
4895,7/23/2016 0:00,0,0,0,0,34.4,0
4896,7/24/2016 1:00,0,0,0,0,34.2,0
4897,7/24/2016 2:00,0,0,0,0,67.4,0
4898,7/24/2016 3:00,0,0,0,0,81.3,0
4899,7/24/2016 4:00,0,0,0,0,90.2,0
4900,7/24/2016 5:00,0,0,0,0,97.2,0
4901,7/24/2016 6:00,0,0,0,0,103.6,0
4902,7/24/2016 7:00,0,0,0,0,110.6,0
4903,7/24/2016 8:00,37,13,9,9,118.5,7.8
4904,7/24/2016 9:00,217,42,41,31,128.1,18.6
4905,7/24/2016 10:00,417,59,138,53,139.4,27.9
4906,7/24/2016 11:00,576,69,219,63,153.6,35
4907,7/24/2016 12:00,678,74,269,67,170.6,38.9
4908,7/24/2016 13:00,713,75,282,68,170.5,38.9
4909,7/24/2016 14:00,679,74,253,67,153.6,35
4910,7/24/2016 15:00,578,69,183,63,139.4,27.9
4911,7/24/2016 16:00,419,60,72,52,128.1,18.5
4912,7/24/2016 17:00,220,42,37,37,118.5,7.8
4913,7/24/2016 18:00,38,14,12,12,110.6,0
4914,7/24/2016 19:00,0,0,0,0,103.6,0
4915,7/24/2016 20:00,0,0,0,0,97.2,0
4916,7/24/2016 21:00,0,0,0,0,90.1,0
4917,7/24/2016 22:00,0,0,0,0,81.3,0
4918,7/24/2016 23:00,0,0,0,0,67.4,0
4919,7/24/2016 0:00,0,0,0,0,34.1,0
4920,7/25/2016 1:00,0,0,0,0,33.5,0
4921,7/25/2016 2:00,0,0,0,0,67.2,0
4922,7/25/2016 3:00,0,0,0,0,81.1,0
4923,7/25/2016 4:00,0,0,0,0,90,0
4924,7/25/2016 5:00,0,0,0,0,97.1,0
4925,7/25/2016 6:00,0,0,0,0,103.5,0
4926,7/25/2016 7:00,0,0,0,0,110.5,0
4927,7/25/2016 8:00,38,14,9,9,118.4,7.9
4928,7/25/2016 9:00,219,43,43,31,128,18.7
4929,7/25/2016 10:00,419,60,141,54,139.3,28.1
4930,7/25/2016 11:00,579,70,222,64,153.5,35.2
4931,7/25/2016 12:00,680,75,273,68,170.5,39.1
4932,7/25/2016 13:00,715,76,286,69,170.5,39.1
4933,7/25/2016 14:00,681,75,258,68,153.5,35.2
4934,7/25/2016 15:00,581,70,187,64,139.3,28
4935,7/25/2016 16:00,422,61,76,53,127.6,18.7
4936,7/25/2016 17:00,222,43,38,38,118.4,7.9
4937,7/25/2016 18:00,39,14,13,13,110.5,0
4938,7/25/2016 19:00,0,0,0,0,103.5,0
4939,7/25/2016 20:00,0,0,0,0,97.1,0
4940,7/25/2016 21:00,0,0,0,0,89.6,0
4941,7/25/2016 22:00,0,0,0,0,81.1,0
4942,7/25/2016 23:00,0,0,0,0,67.1,0
4943,7/25/2016 0:00,0,0,0,0,33.5,0
4944,7/26/2016 1:00,0,0,0,0,33.2,0
4945,7/26/2016 2:00,0,0,0,0,66.5,0
4946,7/26/2016 3:00,0,0,0,0,80.5,0
4947,7/26/2016 4:00,0,0,0,0,89.4,0
4948,7/26/2016 5:00,0,0,0,0,96.5,0
4949,7/26/2016 6:00,0,0,0,0,103.4,0
