Year,Month,Day,Hour,Global_radiation_horizontal,Diffuse_radiation_horizontal,Global_radiation_tilted_plane,Diffuse_radiation_tilted_plane,Solar_azimuth,Height_of_sun
2005,11,14,6,33,12,58,19,-73.2,7.4
2005,11,14,7,238,44,268,54,-80.2,20
2005,11,14,8,502,65,479,76,-87.2,32.8
2005,11,14,9,750,77,660,87,-95.1,45.7
2005,11,14,10,957,82,803,90,-105.5,58.4
2005,11,14,11,1107,83,906,90,-125.1,70.1
2005,11,14,12,1190,82,964,88,-171.1,77.3
2005,11,14,13,1201,82,977,89,133.5,72.8
2005,11,14,14,1138,83,945,92,109.5,61.7
2005,11,14,15,1007,83,869,94,97.4,49.2
2005,11,14,16,815,79,753,92,89.2,36.3
2005,11,14,17,576,69,607,84,82.1,23.4
2005,11,14,18,313,51,458,66,75.2,10.8
2005,11,14,19,74,22,194,35,67.6,0
2005,11,14,20,0,0,0,0,59.3,0
2005,11,14,21,0,0,0,0,49.2,0
2005,11,14,22,0,0,0,0,36.4,0
2005,11,14,23,0,0,0,0,20.5,0
2005,11,14,24,0,0,0,0,2.3,0
2005,11,15,1,0,0,0,0,-15.6,0
2005,11,15,2,0,0,0,0,-32.3,0
2005,11,15,3,0,0,0,0,-46,0
2005,11,15,4,0,0,0,0,-56.5,0
2005,11,15,5,0,0,0,0,-65.3,0
2005,11,15,6,33,13,59,20,-73.1,7.5
2005,11,15,7,238,46,269,56,-80,20.1
2005,11,15,8,501,68,480,78,-86.6,32.9
2005,11,15,9,749,80,661,90,-94.5,45.8
2005,11,15,10,956,85,805,93,-105.2,58.5
2005,11,15,11,1106,86,907,93,-124.3,70.2
2005,11,15,12,1188,85,965,91,-170.5,77.6
2005,11,15,13,1199,85,979,92,133.2,73
2005,11,15,14,1137,86,947,95,109.2,61.9
2005,11,15,15,1007,86,872,97,97.2,49.3
2005,11,15,16,815,82,756,95,88.6,36.4
2005,11,15,17,577,72,610,86,81.6,23.6
2005,11,15,18,314,53,459,68,75,10.9
2005,11,15,19,76,23,196,37,67.4,0
2005,11,15,20,0,0,0,0,59.2,0
2005,11,15,21,0,0,0,0,49.1,0
2005,11,15,22,0,0,0,0,36.3,0
2005,11,15,23,0,0,0,0,20.5,0
2005,11,15,24,0,0,0,0,2.4,0
2005,11,16,1,0,0,0,0,-15.5,0
2005,11,16,2,0,0,0,0,-32.2,0
2005,11,16,3,0,0,0,0,-45.5,0
2005,11,16,4,0,0,0,0,-56.3,0
2005,11,16,5,0,0,0,0,-65.2,0
2005,11,16,6,35,12,61,19,-72.5,7.6
2005,11,16,7,242,44,275,54,-79.5,20.1
2005,11,16,8,506,64,487,75,-86.4,32.9
2005,11,16,9,755,76,668,86,-94.3,45.8
2005,11,16,10,962,80,812,89,-104.6,58.6
2005,11,16,11,1112,81,914,88,-123.5,70.4
2005,11,16,12,1195,80,972,87,-170.3,77.8
2005,11,16,13,1206,80,986,88,132.5,73.2
2005,11,16,14,1144,81,955,90,108.6,62.1
2005,11,16,15,1014,81,879,92,97,49.5
2005,11,16,16,822,78,764,91,88.4,36.6
2005,11,16,17,584,68,619,83,81.4,23.7
2005,11,16,18,320,51,470,66,74.5,11.1
2005,11,16,19,80,23,205,37,67.3,0
2005,11,16,20,0,0,0,0,59.1,0
2005,11,16,21,0,0,0,0,49,0
2005,11,16,22,0,0,0,0,36.3,0
2005,11,16,23,0,0,0,0,20.5,0
2005,11,16,24,0,0,0,0,2.4,0
2005,11,17,1,0,0,0,0,-15.4,0
2005,11,17,2,0,0,0,0,-32.1,0
2005,11,17,3,0,0,0,0,-45.3,0
2005,11,17,4,0,0,0,0,-56.2,0
2005,11,17,5,0,0,0,0,-65.1,0
2005,11,17,6,35,14,61,21,-72.4,7.7
2005,11,17,7,239,48,272,59,-79.3,20.2
2005,11,17,8,501,71,484,82,-86.2,33
2005,11,17,9,749,84,665,94,-94.1,45.9
2005,11,17,10,955,90,809,98,-104.3,58.6
2005,11,17,11,1104,91,911,97,-123.1,70.5
2005,11,17,12,1187,90,969,95,-170,78.1
2005,11,17,13,1198,90,983,96,132.2,73.5
2005,11,17,14,1137,90,952,99,108.3,62.2
2005,11,17,15,1007,90,877,102,96.4,49.6
2005,11,17,16,817,87,762,100,88.3,36.7
2005,11,17,17,580,76,616,91,81.3,23.9
2005,11,17,18,318,56,464,72,74.4,11.2
2005,11,17,19,81,25,200,41,67.2,0
2005,11,17,20,0,0,0,0,59,0
2005,11,17,21,0,0,0,0,48.5,0
2005,11,17,22,0,0,0,0,36.2,0
2005,11,17,23,0,0,0,0,20.4,0
2005,11,17,24,0,0,0,0,2.4,0
2005,11,18,1,0,0,0,0,-15.3,0
2005,11,18,2,0,0,0,0,-31.6,0
2005,11,18,3,0,0,0,0,-45.2,0
2005,11,18,4,0,0,0,0,-56,0
2005,11,18,5,0,0,0,0,-64.5,0
2005,11,18,6,35,15,61,23,-72.2,7.7
2005,11,18,7,237,52,271,64,-79.2,20.3
2005,11,18,8,497,77,483,88,-86.1,33.1
2005,11,18,9,743,92,663,101,-93.4,46
2005,11,18,10,949,98,807,105,-103.6,58.7
2005,11,18,11,1098,99,909,104,-122.3,70.6
2005,11,18,12,1181,98,967,102,-169.4,78.3
2005,11,18,13,1192,98,981,104,131.6,73.7
2005,11,18,14,1132,99,951,107,108.1,62.4
2005,11,18,15,1002,98,876,109,96.2,49.8
2005,11,18,16,813,94,762,107,88.1,36.9
2005,11,18,17,577,83,615,98,81.2,24
2005,11,18,18,317,61,460,77,74.3,11.4
2005,11,18,19,82,28,197,44,67.1,0
2005,11,18,20,0,0,0,0,58.5,0
2005,11,18,21,0,0,0,0,48.5,0
2005,11,18,22,0,0,0,0,36.1,0
2005,11,18,23,0,0,0,0,20.4,0
2005,11,18,24,0,0,0,0,2.5,0
2005,11,19,1,0,0,0,0,-15.3,0
2005,11,19,2,0,0,0,0,-31.4,0
2005,11,19,3,0,0,0,0,-45.1,0
2005,11,19,4,0,0,0,0,-55.5,0
2005,11,19,5,0,0,0,0,-64.4,0
2005,11,19,6,36,14,63,22,-72.1,7.8
2005,11,19,7,241,50,276,61,-78.6,20.3
2005,11,19,8,502,73,488,84,-85.5,33.1
2005,11,19,9,749,87,670,97,-93.2,46
2005,11,19,10,955,93,814,101,-103.3,58.8
2005,11,19,11,1104,93,916,100,-121.5,70.7
2005,11,19,12,1187,93,974,98,-169.1,78.5
2005,11,19,13,1199,93,989,99,131.3,73.9
2005,11,19,14,1139,93,958,102,107.4,62.6
2005,11,19,15,1010,93,884,105,96,49.9
2005,11,19,16,820,89,770,103,87.6,37
2005,11,19,17,584,79,624,94,81,24.2
2005,11,19,18,324,58,470,75,74.2,11.6
2005,11,19,19,86,27,205,43,67,0
2005,11,19,20,0,0,0,0,58.4,0
2005,11,19,21,0,0,0,0,48.4,0
2005,11,19,22,0,0,0,0,36.1,0
2005,11,19,23,0,0,0,0,20.4,0
2005,11,19,24,0,0,0,0,2.5,0
2005,11,20,1,0,0,0,0,-15.2,0
2005,11,20,2,0,0,0,0,-31.3,0
2005,11,20,3,0,0,0,0,-44.5,0
2005,11,20,4,0,0,0,0,-55.4,0
2005,11,20,5,0,0,0,0,-64.2,0
2005,11,20,6,35,17,60,26,-71.5,7.9
2005,11,20,7,232,60,266,72,-78.4,20.4
2005,11,20,8,488,90,478,102,-85.3,33.2
2005,11,20,9,732,108,658,117,-93,46.1
2005,11,20,10,936,116,802,122,-103.1,58.8
2005,11,20,11,1084,118,903,121,-121.1,70.8
2005,11,20,12,1166,117,961,119,-168.4,78.8
2005,11,20,13,1178,117,976,120,131,74.1
2005,11,20,14,1119,118,946,124,107.2,62.7
2005,11,20,15,992,117,873,127,95.5,50.1
2005,11,20,16,804,111,758,124,87.4,37.2
2005,11,20,17,571,97,611,113,80.5,24.3
2005,11,20,18,314,71,449,87,74.1,11.7
2005,11,20,19,83,32,188,49,66.5,0
2005,11,20,20,0,0,0,0,58.3,0
2005,11,20,21,0,0,0,0,48.3,0
2005,11,20,22,0,0,0,0,36,0
2005,11,20,23,0,0,0,0,20.4,0
2005,11,20,24,0,0,0,0,2.5,0
2005,11,21,1,0,0,0,0,-15.1,0
2005,11,21,2,0,0,0,0,-31.2,0
2005,11,21,3,0,0,0,0,-44.4,0
2005,11,21,4,0,0,0,0,-55.2,0
2005,11,21,5,0,0,0,0,-64.1,0
2005,11,21,6,35,17,61,26,-71.4,7.9
2005,11,21,7,233,60,268,72,-78.3,20.4
2005,11,21,8,489,90,481,102,-85.1,33.2
2005,11,21,9,733,107,661,117,-92.4,46.1
2005,11,21,10,938,115,805,122,-102.4,58.9
2005,11,21,11,1086,117,907,121,-120.3,70.9
2005,11,21,12,1168,117,964,118,-168.1,79
2005,11,21,13,1180,116,979,120,130.4,74.3
2005,11,21,14,1121,117,950,124,106.6,62.9
2005,11,21,15,994,116,877,126,95.3,50.2
2005,11,21,16,808,111,763,124,87.3,37.3
2005,11,21,17,574,97,616,113,80.4,24.5
2005,11,21,18,318,72,454,87,73.5,11.9
2005,11,21,19,86,33,192,50,66.4,0
2005,11,21,20,0,0,0,0,58.2,0
2005,11,21,21,0,0,0,0,48.2,0
2005,11,21,22,0,0,0,0,35.6,0
2005,11,21,23,0,0,0,0,20.4,0
2005,11,21,24,0,0,0,0,2.6,0
2005,11,22,1,0,0,0,0,-14.6,0
2005,11,22,2,0,0,0,0,-31.1,0
2005,11,22,3,0,0,0,0,-44.3,0
2005,11,22,4,0,0,0,0,-55.1,0
2005,11,22,5,0,0,0,0,-63.6,0
2005,11,22,6,36,17,62,26,-71.3,8
2005,11,22,7,234,61,270,73,-78.2,20.5
2005,11,22,8,490,90,483,102,-84.6,33.2
2005,11,22,9,734,108,664,117,-92.2,46.1
2005,11,22,10,938,116,807,122,-102.1,58.9
2005,11,22,11,1086,118,909,121,-119.5,71
2005,11,22,12,1169,117,967,119,-167.3,79.2
2005,11,22,13,1181,117,982,121,130.1,74.5
2005,11,22,14,1123,118,953,125,106.4,63
2005,11,22,15,996,117,881,127,95.1,50.4
2005,11,22,16,810,112,767,125,87.2,37.5
2005,11,22,17,577,98,620,114,80.3,24.6
2005,11,22,18,321,72,457,88,73.4,12.1
2005,11,22,19,89,34,196,51,66.3,0
2005,11,22,20,0,0,0,0,58.2,0
2005,11,22,21,0,0,0,0,48.2,0
2005,11,22,22,0,0,0,0,35.5,0
2005,11,22,23,0,0,0,0,20.4,0
2005,11,22,24,0,0,0,0,2.6,0
2005,11,23,1,0,0,0,0,-14.5,0
2005,11,23,2,0,0,0,0,-30.6,0
2005,11,23,3,0,0,0,0,-44.2,0
2005,11,23,4,0,0,0,0,-54.6,0
2005,11,23,5,0,0,0,0,-63.4,0
2005,11,23,6,37,16,66,26,-71.1,8.1
2005,11,23,7,240,56,278,68,-78,20.5
2005,11,23,8,498,82,491,95,-84.4,33.3
2005,11,23,9,743,98,673,108,-92,46.2
2005,11,23,10,948,105,817,112,-101.5,59
2005,11,23,11,1097,106,919,111,-119.1,71.1
2005,11,23,12,1180,106,978,109,-167,79.4
2005,11,23,13,1193,105,993,111,129.5,74.7
2005,11,23,14,1134,106,964,114,106.2,63.2
2005,11,23,15,1008,106,892,117,94.6,50.5
2005,11,23,16,821,101,778,115,87,37.6
2005,11,23,17,588,89,632,105,80.2,24.8
2005,11,23,18,330,67,474,83,73.3,12.2
2005,11,23,19,94,32,209,50,66.2,0.1
2005,11,23,20,0,0,0,0,58.1,0
2005,11,23,21,0,0,0,0,48.1,0
2005,11,23,22,0,0,0,0,35.5,0
2005,11,23,23,0,0,0,0,20.3,0
2005,11,23,24,0,0,0,0,3,0
2005,11,24,1,0,0,0,0,-14.4,0
2005,11,24,2,0,0,0,0,-30.5,0
2005,11,24,3,0,0,0,0,-44,0
2005,11,24,4,0,0,0,0,-54.5,0
2005,11,24,5,0,0,0,0,-63.3,0
2005,11,24,6,40,14,72,22,-71,8.1
2005,11,24,7,251,46,293,58,-77.5,20.5
2005,11,24,8,514,66,506,78,-84.3,33.3
2005,11,24,9,761,78,688,89,-91.5,46.2
2005,11,24,10,968,83,834,92,-101.2,59
2005,11,24,11,1119,83,937,91,-118.3,71.2
2005,11,24,12,1203,83,997,89,-166.2,79.6
2005,11,24,13,1217,83,1013,90,129.3,74.9
2005,11,24,14,1158,83,983,93,105.6,63.4
2005,11,24,15,1030,83,911,96,94.4,50.7
2005,11,24,16,842,81,798,95,86.5,37.8
2005,11,24,17,607,72,654,87,80.1,24.9
2005,11,24,18,346,54,503,71,73.3,12.4
2005,11,24,19,102,28,234,44,66.1,0.3
2005,11,24,20,0,0,0,0,58,0
2005,11,24,21,0,0,0,0,48,0
2005,11,24,22,0,0,0,0,35.4,0
2005,11,24,23,0,0,0,0,20.3,0
2005,11,24,24,0,0,0,0,3.1,0
2005,11,25,1,0,0,0,0,-14.3,0
2005,11,25,2,0,0,0,0,-30.4,0
2005,11,25,3,0,0,0,0,-43.5,0
2005,11,25,4,0,0,0,0,-54.3,0
2005,11,25,5,0,0,0,0,-63.2,0
2005,11,25,6,42,12,78,20,-70.5,8.1
2005,11,25,7,261,38,305,48,-77.3,20.6
2005,11,25,8,526,54,519,65,-84.1,33.3
2005,11,25,9,776,63,701,74,-91.3,46.2
2005,11,25,10,984,67,847,77,-100.6,59
2005,11,25,11,1136,67,952,76,-117.6,71.2
2005,11,25,12,1222,66,1012,75,-165.5,79.7
2005,11,25,13,1235,66,1028,76,129,75.1
2005,11,25,14,1176,67,999,78,105.4,63.5
2005,11,25,15,1048,67,926,80,94.3,50.8
2005,11,25,16,860,65,814,79,86.4,37.9
2005,11,25,17,623,58,672,73,79.6,25.1
2005,11,25,18,360,45,526,60,73.2,12.5
2005,11,25,19,109,24,255,38,66.1,0.4
2005,11,25,20,0,0,0,0,57.5,0
2005,11,25,21,0,0,0,0,47.6,0
2005,11,25,22,0,0,0,0,35.4,0
2005,11,25,23,0,0,0,0,20.3,0
2005,11,25,24,0,0,0,0,3.1,0
2005,11,26,1,0,0,0,0,-14.3,0
2005,11,26,2,0,0,0,0,-30.2,0
2005,11,26,3,0,0,0,0,-43.4,0
2005,11,26,4,0,0,0,0,-54.2,0
2005,11,26,5,0,0,0,0,-63.1,0
2005,11,26,6,42,13,78,21,-70.4,8.2
2005,11,26,7,259,40,303,51,-77.2,20.6
2005,11,26,8,523,58,518,69,-83.6,33.3
2005,11,26,9,772,68,700,79,-91.1,46.2
2005,11,26,10,980,72,846,82,-100.3,59
2005,11,26,11,1132,72,951,81,-117.2,71.3
2005,11,26,12,1218,71,1011,79,-165.1,79.9
2005,11,26,13,1231,71,1028,80,128.4,75.3
2005,11,26,14,1173,72,999,83,105.2,63.7
2005,11,26,15,1046,72,926,85,94.1,50.9
2005,11,26,16,858,70,814,84,86.3,38
2005,11,26,17,622,63,672,78,79.5,25.2
2005,11,26,18,360,48,525,64,73.1,12.7
2005,11,26,19,111,26,254,41,65.6,0.6
2005,11,26,20,0,0,0,0,57.5,0
2005,11,26,21,0,0,0,0,47.5,0
2005,11,26,22,0,0,0,0,35.4,0
2005,11,26,23,0,0,0,0,20.4,0
2005,11,26,24,0,0,0,0,3.2,0
2005,11,27,1,0,0,0,0,-14.2,0
2005,11,27,2,0,0,0,0,-30.1,0
2005,11,27,3,0,0,0,0,-43.3,0
2005,11,27,4,0,0,0,0,-54.1,0
2005,11,27,5,0,0,0,0,-62.6,0
2005,11,27,6,42,13,78,22,-70.2,8.2
2005,11,27,7,258,41,304,52,-77.1,20.6
2005,11,27,8,522,59,518,71,-83.4,33.3
2005,11,27,9,771,70,701,81,-90.5,46.2
2005,11,27,10,979,74,847,84,-100.1,59.1
2005,11,27,11,1131,74,951,83,-116.4,71.3
2005,11,27,12,1216,73,1012,81,-164.3,80.1
2005,11,27,13,1231,73,1029,82,128.2,75.5
2005,11,27,14,1173,74,1000,85,104.6,63.8
2005,11,27,15,1046,74,928,87,93.6,51.1
2005,11,27,16,859,72,817,86,86.2,38.2
2005,11,27,17,624,64,675,80,79.4,25.4
2005,11,27,18,362,50,526,66,72.6,12.8
2005,11,27,19,113,27,255,42,65.5,0.8
2005,11,27,20,0,0,0,0,57.4,0
2005,11,27,21,0,0,0,0,47.5,0
2005,11,27,22,0,0,0,0,35.3,0
2005,11,27,23,0,0,0,0,20.4,0
2005,11,27,24,0,0,0,0,3.2,0
2005,11,28,1,0,0,0,0,-14.1,0
2005,11,28,2,0,0,0,0,-30,0
2005,11,28,3,0,0,0,0,-43.2,0
2005,11,28,4,0,0,0,0,-53.6,0
2005,11,28,5,0,0,0,0,-62.4,0
2005,11,28,6,41,15,75,24,-70.1,8.2
2005,11,28,7,252,48,298,60,-76.5,20.6
2005,11,28,8,513,69,512,81,-83.3,33.3
2005,11,28,9,760,81,694,92,-90.3,46.2
2005,11,28,10,967,86,840,96,-99.5,59.1
2005,11,28,11,1118,87,944,95,-116,71.4
